id,channel,text,label
333,sms,Call Germany for only 1 pence per minute! Call from a fixed line via access number 0844 861 85 85. No prepayment. Direct access!,scam
334,sms,Any chance you might have had with me evaporated as soon as you violated my privacy by stealing my phone number from your employer's paperwork. Not cool at all. Please do not contact me again or I will report you to your supervisor.,legit
335,sms,Valentines Day Special! Win over å£1000 in our quiz and take your partner on the trip of a lifetime! Send GO to 83600 now. 150p/msg rcvd. CustCare:08718720201.,scam
336,sms,"Ta-Daaaaa! I am home babe, are you still up ?",legit
337,sms,Cool. So how come you havent been wined and dined before?,legit
338,sms,Just sleeping..and surfing,legit
339,sms,"Sorry, I'll call later",legit
340,sms,U calling me right? Call my hand phone...,legit
341,sms,Ok that's great thanx a lot.,legit
342,sms,I take it the post has come then! You must have 1000s of texts now! Happy reading. My one from wiv hello caroline at the end is my favourite. Bless him,legit
343,sms,Where u been hiding stranger?,legit
344,sms,Am not interested to do like that.,legit
345,sms,My sister cleared two round in birla soft yesterday.,legit
346,sms,Gudnite....tc...practice going on,legit
347,sms,Dis is yijue. I jus saw ur mail. In case huiming havent sent u my num. Dis is my num.,legit
348,sms,One small prestige problem now.,legit
349,sms,Fancy a shag? I do.Interested? sextextuk.com txt XXUK SUZY to 69876. Txts cost 1.50 per msg. TnCs on website. X,scam
350,sms,Just checking in on you. Really do miss seeing Jeremiah. Do have a great month,legit
351,sms,"Nah can't help you there, I've never had an iphone",legit
352,sms,If you're not in my car in an hour and a half I'm going apeshit,legit
353,sms,"TODAY is Sorry day.! If ever i was angry with you, if ever i misbehaved or hurt you? plz plz JUST SLAP URSELF Bcoz, Its ur fault, I'm basically GOOD",legit
354,sms,Yo you guys ever figure out how much we need for alcohol? Jay and I are trying to figure out how much we can safely spend on weed,legit
355,sms,&lt;#&gt; ISH MINUTES WAS 5 MINUTES AGO. WTF.,legit
356,sms,"Thank You for calling.Forgot to say Happy Onam to you Sirji.I am fine here and remembered you when i met an insurance person.Meet You in Qatar Insha Allah.Rakhesh, ex Tata AIG who joined TISSCO,Tayseer.",legit
357,sms,Congratulations ur awarded 500 of CD vouchers or 125gift guaranteed & Free entry 2 100 wkly draw txt MUSIC to 87066 TnCs www.Ldew.com1win150ppmx3age16,scam
358,sms,Ur cash-balance is currently 500 pounds - to maximize ur cash-in now send CASH to 86688 only 150p/msg. CC: 08708800282 HG/Suite342/2Lands Row/W1J6HL,scam
359,sms,"I'm an actor. When i work, i work in the evening and sleep late. Since i'm unemployed at the moment, i ALWAYS sleep late. When you're unemployed, every day is saturday.",legit
360,sms,"Hello! Just got here, st andrews-boy its a long way! Its cold. I will keep you posted",legit
361,sms,Ha ha cool cool chikku chikku:-):-DB-),legit
362,sms,Oh ok no prob..,legit
363,sms,Check audrey's status right now,legit
364,sms,Busy here. Trying to finish for new year. I am looking forward to finally meeting you...,legit
365,sms,"Good afternoon sunshine! How dawns that day ? Are we refreshed and happy to be alive? Do we breathe in the air and smile ? I think of you, my love ... As always",legit
366,sms,Well i know Z will take care of me. So no worries.,legit
367,sms,"Update_Now - Xmas Offer! Latest Motorola, SonyEricsson & Nokia & FREE Bluetooth! Double Mins & 1000 Txt on Orange. Call MobileUpd8 on 08000839402 or call2optout/F4Q=",scam
368,sms,Here is your discount code RP176781. To stop further messages reply stop. www.regalportfolio.co.uk. Customer Services 08717205546,scam
369,sms,Wat uniform? In where get?,legit
370,sms,"Cool, text me when you're ready",legit
371,sms,"Hello my boytoy ... Geeee I miss you already and I just woke up. I wish you were here in bed with me, cuddling me. I love you ...",legit
372,sms,I will spoil you in bed as well :),legit
373,sms,I'm going for bath will msg you next  &lt;#&gt;  min..,legit
374,sms,I cant keep talking to people if am not sure i can pay them if they agree to price. So pls tell me what you want to really buy and how much you are willing to pay,legit
375,sms,"Thanks for your Ringtone Order, Reference T91. You will be charged GBP 4 per week. You can unsubscribe at anytime by calling customer services on 09057039994",scam
376,sms,Can you say what happen,legit
377,sms,You could have seen me..i did't recognise you Face.:),legit
378,sms,Well there's not a lot of things happening in Lindsay on New years *sighs* Some bars in Ptbo and the blue heron has something going,legit
379,sms,Keep my payasam there if rinu brings,legit
380,sms,I taught that Ranjith sir called me. So only i sms like that. Becaus hes verifying about project. Prabu told today so only pa dont mistake me..,legit
381,sms,"I guess that's why you re worried. You must know that there's a way the body repairs itself. And i'm quite sure you shouldn't worry. We'll take it slow. First the tests, they will guide when your ovulation is then just relax. Nothing you've said is a reason to worry but i.ll keep on followin you up.",legit
382,sms,"Yeah sure, give me a couple minutes to track down my wallet",legit
383,sms,Hey leave it. not a big deal:-) take care.,legit
384,sms,Hey i will be late ah... Meet you at 945+,legit
385,sms,"Double mins and txts 4 6months FREE Bluetooth on Orange. Available on Sony, Nokia Motorola phones. Call MobileUpd8 on 08000839402 or call2optout/N9DX",scam
386,sms,It took Mr owl 3 licks,legit
387,sms,Customer place i will call you.,legit
388,sms,Mm that time you dont like fun,legit
389,sms,4mths half price Orange line rental & latest camera phones 4 FREE. Had your phone 11mths ? Call MobilesDirect free on 08000938767 to update now! or2stoptxt,scam
390,sms,Yup having my lunch buffet now.. U eat already?,legit
391,sms,Huh so late... Fr dinner?,legit
392,sms,Hey so this sat are we going for the intro pilates only? Or the kickboxing too? ,legit
393,sms,Morning only i can ok.,legit
394,sms,Yes i think so. I am in office but my lap is in room i think thats on for the last few days. I didnt shut that down,legit
395,sms,Pick you up bout 7.30ish? What time are  and that going?,legit
396,sms,From here after The performance award is calculated every two month.not for current one month period..,legit
397,sms,Was actually sleeping and still might when u call back. So a text is gr8. You rock sis. Will send u a text wen i wake.,legit
398,sms,"You are always putting your business out there. You put pictures of your ass on facebook. You are one of the most open people i've ever met. Why would i think a picture of your room would hurt you, make you feel violated.",legit
399,sms,"Good evening Sir, Al Salam Wahleykkum.sharing a happy news.By the grace of God, i got an offer from Tayseer,TISSCO and i joined.Hope you are fine.Inshah Allah,meet you sometime.Rakhesh,visitor from India.",legit
400,sms,Hmmm...k...but i want to change the field quickly da:-)i wanna get system administrator or network administrator..,legit
401,sms,"FREE RINGTONE text FIRST to 87131 for a poly or text GET to 87131 for a true tone! Help? 0845 2814032 16 after 1st free, tones are 3xå£150pw to eå£nd txt stop",scam
402,sms,Dear how is chechi. Did you talk to her,legit
403,sms,The hair cream has not been shipped.,legit
404,sms,None of that's happening til you get here though,legit
405,sms,"Yep, the great loxahatchee xmas tree burning of  &lt;#&gt;  starts in an hour",legit
406,sms,"Haha get used to driving to usf man, I know a lot of stoners",legit
407,sms,All was well until slightly disastrous class this pm with my fav darlings! Hope day off ok. Coffee wld be good as can't stay late tomorrow. Same time + place as always?,legit
408,sms,Hello! Good week? Fancy a drink or something later?,legit
409,sms,Headin towards busetop,legit
410,sms,Message:some text missing* Sender:Name Missing* *Number Missing *Sent:Date missing *Missing U a lot thats y everything is missing sent via fullonsms.com,legit
411,sms,Come by our room at some point so we can iron out the plan for this weekend,legit
412,sms,Cos i want it to be your thing,legit
413,sms,"Okies... I'll go yan jiu too... We can skip ard oso, go cine den go mrt one, blah blah blah... ",legit
414,sms,Bring home some Wendy =D,legit
415,sms,100 dating service cal;l 09064012103 box334sk38ch,scam
416,sms,Whatsup there. Dont u want to sleep,legit
417,sms,Alright i have a new goal now,legit
418,sms,FREE entry into our å£250 weekly competition just text the word WIN to 80086 NOW. 18 T&C www.txttowin.co.uk,scam
419,sms,"Alright, I'll head out in a few minutes, text me where to meet you",legit
420,sms,Send a logo 2 ur lover - 2 names joined by a heart. Txt LOVE NAME1 NAME2 MOBNO eg LOVE ADAM EVE 07123456789 to 87077 Yahoo! POBox36504W45WQ TxtNO 4 no ads 150p,scam
421,sms,Yes:)from last week itself i'm taking live call.,legit
422,sms,Someone has contacted our dating service and entered your phone because they fancy you! To find out who it is call from a landline 09111032124 . PoBox12n146tf150p,scam
423,sms,Siva is in hostel aha:-.,legit
424,sms,URGENT! Your Mobile number has been awarded with a å£2000 prize GUARANTEED. Call 09058094455 from land line. Claim 3030. Valid 12hrs only,scam
425,sms,Send this to ur friends and receive something about ur voice..... How is my speaking expression? 1.childish 2.naughty 3.Sentiment 4.rowdy 5.ful of attitude 6.romantic 7.shy 8.Attractive 9.funny  &lt;#&gt; .irritating  &lt;#&gt; .lovable. reply me..,legit
426,sms,Ok. She'll be ok. I guess,legit
427,sms,aathi..where are you dear..,legit
428,sms,Any pain on urination any thing else?,legit
429,sms,7 at esplanade.. Do Ì_ mind giving me a lift cos i got no car today..,legit
430,sms,I wnt to buy a BMW car urgently..its vry urgent.but hv a shortage of  &lt;#&gt; Lacs.there is no source to arng dis amt. &lt;#&gt; lacs..thats my prob,legit
431,sms,At home watching tv lor.,legit
432,sms,Does she usually take fifteen fucking minutes to respond to a yes or no question,legit
433,sms,Congrats! Nokia 3650 video camera phone is your Call 09066382422 Calls cost 150ppm Ave call 3mins vary from mobiles 16+ Close 300603 post BCM4284 Ldn WC1N3XX,scam
434,sms,Booked ticket for pongal?,legit
435,sms,You available now? I'm like right around hillsborough &amp;  &lt;#&gt; th,legit
436,sms,The message sent is askin for  &lt;#&gt; dollars. Shoul i pay  &lt;#&gt;  or  &lt;#&gt; ?,legit
437,sms,"Ask g or iouri, I've told the story like ten times already",legit
438,sms,How long does applebees fucking take,legit
439,sms,"Hi hope u get this txt~journey hasnt been gd,now about 50 mins late I think.",legit
440,sms,But i have to. I like to have love and arrange.,legit
441,sms,Yes..he is really great..bhaji told kallis best cricketer after sachin in world:).very tough to get out.,legit
442,sms,You were supposed to wake ME up &gt;:(,legit
443,sms,Oic... I saw him too but i tot he din c me... I found a group liao...,legit
444,sms,"Sorry, I'll call later",legit
445,sms,\HEY HEY WERETHE MONKEESPEOPLE SAY WE MONKEYAROUND! HOWDY GORGEOUS,legit
446,sms,"Sorry, my battery died, I can come by but I'm only getting a gram for now, where's your place?",legit
447,sms,"Well done, blimey, exercise, yeah, i kinda remember wot that is, hmm. ",legit
448,sms,I wont get concentration dear you know you are my mind and everything :-),legit
449,sms,LOL ... Have you made plans for new years?,legit
450,sms,10 min later k...,legit
451,sms,hanks lotsly!,legit
452,sms,Thanks for this hope you had a good day today,legit
453,sms,K:)k:)what are detail you want to transfer?acc no enough?,legit
454,sms,Ok i will tell her to stay out. Yeah its been tough but we are optimistic things will improve this month.,legit
455,sms,"Loan for any purpose å£500 - å£75,000. Homeowners + Tenants welcome. Have you been previously refused? We can still help. Call Free 0800 1956669 or text back 'help'",scam
456,sms,Si si. I think ill go make those oreo truffles.,legit
